0 verbose cli C:\Program Files\nodejs\node.exe C:\Users\Karthik\AppData\Roaming\npm\node_modules\npm\bin\npm-cli.js
1 info using npm@10.9.2
2 info using node@v22.12.0
3 silly config load:file:C:\Users\Karthik\AppData\Roaming\npm\node_modules\npm\npmrc
4 silly config load:file:E:\smartparkingcopy\backend\.npmrc
5 silly config load:file:C:\Users\Karthik\.npmrc
6 silly config load:file:C:\Users\Karthik\AppData\Roaming\npm\etc\npmrc
7 verbose title npm install
8 verbose argv "install" "--cache" "e:\\smartparkingcopy\\.npm-cache"
9 verbose logfile logs-max:10 dir:e:\smartparkingcopy\.npm-cache\_logs\2026-04-09T11_19_59_370Z-
10 verbose logfile e:\smartparkingcopy\.npm-cache\_logs\2026-04-09T11_19_59_370Z-debug-0.log
11 silly logfile done cleaning log files
305 silly unfinished npm timer reifyNode:node_modules/proxy-addr 1775733601556
306 silly unfinished npm timer reifyNode:node_modules/picomatch 1775733601556
307 silly unfinished npm timer reifyNode:node_modules/path-to-regexp 1775733601556
308 silly unfinished npm timer reifyNode:node_modules/parseurl 1775733601556
309 silly unfinished npm timer reifyNode:node_modules/once 1775733601556
310 silly unfinished npm timer reifyNode:node_modules/on-finished 1775733601556
311 silly unfinished npm timer reifyNode:node_modules/object-inspect 1775733601556
312 silly unfinished npm timer reifyNode:node_modules/object-assign 1775733601556
313 silly unfinished npm timer reifyNode:node_modules/normalize-path 1775733601556
314 silly unfinished npm timer reifyNode:node_modules/nodemon 1775733601556
315 silly unfinished npm timer reifyNode:node_modules/nodemon/node_modules/supports-color 1775733601556
316 silly unfinished npm timer reifyNode:node_modules/nodemon/node_modules/minimatch 1775733601556
317 silly unfinished npm timer reifyNode:node_modules/nodemon/node_modules/has-flag 1775733601556
318 silly unfinished npm timer reifyNode:node_modules/nodemon/node_modules/brace-expansion 1775733601556
319 silly unfinished npm timer reifyNode:node_modules/nodemon/node_modules/balanced-match 1775733601556
320 silly unfinished npm timer reifyNode:node_modules/negotiator 1775733601556
321 silly unfinished npm timer reifyNode:node_modules/ms 1775733601556
322 silly unfinished npm timer reifyNode:node_modules/mquery 1775733601556
323 silly unfinished npm timer reifyNode:node_modules/mpath 1775733601556
324 silly unfinished npm timer reifyNode:node_modules/mongoose 1775733601556
325 silly unfinished npm timer reifyNode:node_modules/mongodb-connection-string-url 1775733601556
326 silly unfinished npm timer reifyNode:node_modules/mongodb 1775733601556
327 silly unfinished npm timer reifyNode:node_modules/mime-types 1775733601556
328 silly unfinished npm timer reifyNode:node_modules/mime-db 1775733601556
329 silly unfinished npm timer reifyNode:node_modules/merge-descriptors 1775733601556
330 silly unfinished npm timer reifyNode:node_modules/memory-pager 1775733601556
331 silly unfinished npm timer reifyNode:node_modules/media-typer 1775733601556
332 silly unfinished npm timer reifyNode:node_modules/math-intrinsics 1775733601556
333 silly unfinished npm timer reifyNode:node_modules/kareem 1775733601556
334 silly unfinished npm timer reifyNode:node_modules/is-promise 1775733601556
335 silly unfinished npm timer reifyNode:node_modules/is-number 1775733601556
336 silly unfinished npm timer reifyNode:node_modules/is-glob 1775733601556
337 silly unfinished npm timer reifyNode:node_modules/is-extglob 1775733601556
338 silly unfinished npm timer reifyNode:node_modules/is-binary-path 1775733601556
339 silly unfinished npm timer reifyNode:node_modules/ipaddr.js 1775733601556
340 silly unfinished npm timer reifyNode:node_modules/inherits 1775733601556
341 silly unfinished npm timer reifyNode:node_modules/ignore-by-default 1775733601556
342 silly unfinished npm timer reifyNode:node_modules/iconv-lite 1775733601556
343 silly unfinished npm timer reifyNode:node_modules/http-errors 1775733601556
344 silly unfinished npm timer reifyNode:node_modules/hasown 1775733601556
345 silly unfinished npm timer reifyNode:node_modules/has-tostringtag 1775733601556
346 silly unfinished npm timer reifyNode:node_modules/has-symbols 1775733601556
347 silly unfinished npm timer reifyNode:node_modules/gopd 1775733601556
348 silly unfinished npm timer reifyNode:node_modules/glob-parent 1775733601556
349 silly unfinished npm timer reifyNode:node_modules/get-proto 1775733601556
350 silly unfinished npm timer reifyNode:node_modules/get-intrinsic 1775733601556
351 silly unfinished npm timer reifyNode:node_modules/function-bind 1775733601556
352 silly unfinished npm timer reifyNode:node_modules/fresh 1775733601556
353 silly unfinished npm timer reifyNode:node_modules/forwarded 1775733601556
354 silly unfinished npm timer reifyNode:node_modules/form-data 1775733601556
355 silly unfinished npm timer reifyNode:node_modules/form-data/node_modules/mime-types 1775733601556
356 silly unfinished npm timer reifyNode:node_modules/form-data/node_modules/mime-db 1775733601556
357 silly unfinished npm timer reifyNode:node_modules/follow-redirects 1775733601556
358 silly unfinished npm timer reifyNode:node_modules/finalhandler 1775733601556
359 silly unfinished npm timer reifyNode:node_modules/fill-range 1775733601556
360 silly unfinished npm timer reifyNode:node_modules/express 1775733601556
361 silly unfinished npm timer reifyNode:node_modules/etag 1775733601556
362 silly unfinished npm timer reifyNode:node_modules/escape-html 1775733601556
363 silly unfinished npm timer reifyNode:node_modules/es-set-tostringtag 1775733601556
364 silly unfinished npm timer reifyNode:node_modules/es-object-atoms 1775733601556
365 silly unfinished npm timer reifyNode:node_modules/es-errors 1775733601556
366 silly unfinished npm timer reifyNode:node_modules/es-define-property 1775733601556
367 silly unfinished npm timer reifyNode:node_modules/encodeurl 1775733601556
368 silly unfinished npm timer reifyNode:node_modules/ee-first 1775733601556
369 silly unfinished npm timer reifyNode:node_modules/dunder-proto 1775733601556
370 silly unfinished npm timer reifyNode:node_modules/dotenv 1775733601556
371 silly unfinished npm timer reifyNode:node_modules/depd 1775733601556
372 silly unfinished npm timer reifyNode:node_modules/delayed-stream 1775733601556
373 silly unfinished npm timer reifyNode:node_modules/debug 1775733601556
374 silly unfinished npm timer reifyNode:node_modules/cors 1775733601556
375 silly unfinished npm timer reifyNode:node_modules/cookie-signature 1775733601556
376 silly unfinished npm timer reifyNode:node_modules/cookie 1775733601556
377 silly unfinished npm timer reifyNode:node_modules/content-type 1775733601556
378 silly unfinished npm timer reifyNode:node_modules/content-disposition 1775733601556
379 silly unfinished npm timer reifyNode:node_modules/combined-stream 1775733601556
380 silly unfinished npm timer reifyNode:node_modules/chokidar 1775733601556
381 silly unfinished npm timer reifyNode:node_modules/call-bound 1775733601556
382 silly unfinished npm timer reifyNode:node_modules/call-bind-apply-helpers 1775733601556
383 silly unfinished npm timer reifyNode:node_modules/bytes 1775733601556
384 silly unfinished npm timer reifyNode:node_modules/bson 1775733601556
385 silly unfinished npm timer reifyNode:node_modules/braces 1775733601556
386 silly unfinished npm timer reifyNode:node_modules/body-parser 1775733601556
387 silly unfinished npm timer reifyNode:node_modules/binary-extensions 1775733601556
388 silly unfinished npm timer reifyNode:node_modules/axios 1775733601556
389 silly unfinished npm timer reifyNode:node_modules/asynckit 1775733601556
390 silly unfinished npm timer reifyNode:node_modules/anymatch 1775733601556
391 silly unfinished npm timer reifyNode:node_modules/accepts 1775733601556
392 silly unfinished npm timer reifyNode:node_modules/@types/whatwg-url 1775733601556
393 silly unfinished npm timer reifyNode:node_modules/@types/webidl-conversions 1775733601556
394 silly unfinished npm timer reifyNode:node_modules/@mongodb-js/saslprep 1775733601556
395 verbose cwd E:\smartparkingcopy\backend
396 verbose os Windows_NT 10.0.26200
397 verbose node v22.12.0
398 verbose npm  v10.9.2
399 verbose exit 1
400 verbose code 1
401 error A complete log of this run can be found in: e:\smartparkingcopy\.npm-cache\_logs\2026-04-09T11_19_59_370Z-debug-0.log
